open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-10-16 13:58:13.243063,85717.06,85866.88,85022.16,85111.24,1005.12,2025-10-16 14:58:13.243063,85546784.87,454,502.56,42773392.43,0
2025-10-16 14:58:13.243063,84077.15,84590.59,83986.2,84323.62,1371.53,2025-10-16 15:58:13.243063,115652036.81,821,685.76,57826018.4,0
2025-10-16 15:58:13.243063,85171.65,85291.36,84499.81,84916.42,1668.69,2025-10-16 16:58:13.243063,141699373.29,541,834.35,70849686.64,0
2025-10-16 16:58:13.243063,84653.81,85063.87,84094.41,84845.23,838.69,2025-10-16 17:58:13.243063,71159239.89,342,419.35,35579619.94,0
2025-10-16 17:58:13.243063,86345.46,86351.19,85625.39,85663.21,762.58,2025-10-16 18:58:13.243063,65325222.76,816,381.29,32662611.38,0
2025-10-16 18:58:13.243063,86051.29,86142.12,85381.05,85803.39,1137.68,2025-10-16 19:58:13.243063,97617186.43,583,568.84,48808593.21,0
2025-10-16 19:58:13.243063,83618.87,83651.49,83608.3,83610.27,1909.61,2025-10-16 20:58:13.243063,159662819.62,209,954.8,79831409.81,0
2025-10-16 20:58:13.243063,85224.02,85381.61,84934.1,85284.59,1882.13,2025-10-16 21:58:13.243063,160516420.25,260,941.06,80258210.12,0
2025-10-16 21:58:13.243063,83881.28,84518.13,83656.75,84450.92,1954.02,2025-10-16 22:58:13.243063,165018707.96,877,977.01,82509353.98,0
2025-10-16 22:58:13.243063,82325.16,82462.43,81692.11,81830.27,2167.1,2025-10-16 23:58:13.243063,177334430.85,637,1083.55,88667215.42,0
2025-10-16 23:58:13.243063,80984.12,81411.4,80924.81,81137.8,1371.65,2025-10-17 00:58:13.243063,111292897.31,626,685.83,55646448.65,0
2025-10-17 00:58:13.243063,83437.57,83881.62,83183.97,83581.28,1901.65,2025-10-17 01:58:13.243063,158941956.91,911,950.82,79470978.46,0
2025-10-17 01:58:13.243063,84751.96,85150.24,84686.65,85010.89,1683.28,2025-10-17 02:58:13.243063,143096917.18,755,841.64,71548458.59,0
2025-10-17 02:58:13.243063,85162.49,85213.39,84191.16,84426.61,635.78,2025-10-17 03:58:13.243063,53676860.1,642,317.89,26838430.05,0
2025-10-17 03:58:13.243063,83518.34,83893.22,83095.93,83845.32,1607.58,2025-10-17 04:58:13.243063,134787785.34,848,803.79,67393892.67,0
2025-10-17 04:58:13.243063,83420.52,83439.58,83282.2,83314.35,1033.98,2025-10-17 05:58:13.243063,86145288.9,216,516.99,43072644.45,0
2025-10-17 05:58:13.243063,86292.58,87189.68,86263.91,86783.14,1292.2,2025-10-17 06:58:13.243063,112140940.38,129,646.1,56070470.19,0
2025-10-17 06:58:13.243063,87802.37,87822.33,86671.92,87454.73,1568.21,2025-10-17 07:58:13.243063,137147708.39,245,784.11,68573854.2,0
2025-10-17 07:58:13.243063,87953.13,89014.76,87760.25,88215.66,2046.39,2025-10-17 08:58:13.243063,180523728.56,781,1023.2,90261864.28,0
2025-10-17 08:58:13.243063,89663.58,90701.07,89403.66,90042.22,985.57,2025-10-17 09:58:13.243063,88743263.79,719,492.79,44371631.89,0
2025-10-17 09:58:13.243063,90550.19,90680.06,90084.33,90481.25,1757.64,2025-10-17 10:58:13.243063,159033770.92,507,878.82,79516885.46,0
2025-10-17 10:58:13.243063,90227.85,90734.67,89266.59,90021.53,885.45,2025-10-17 11:58:13.243063,79709734.81,346,442.73,39854867.41,0
2025-10-17 11:58:13.243063,89678.0,89959.35,89572.27,89677.01,845.44,2025-10-17 12:58:13.243063,75816648.61,509,422.72,37908324.31,0
2025-10-17 12:58:13.243063,90117.38,90371.14,89463.99,89557.56,1551.32,2025-10-17 13:58:13.243063,138932152.2,186,775.66,69466076.1,0
2025-10-17 13:58:13.243063,89476.45,90325.55,88991.07,89499.85,1645.34,2025-10-17 14:58:13.243063,147257975.71,331,822.67,73628987.85,0
2025-10-17 14:58:13.243063,91334.11,91441.04,90775.19,90811.25,1344.02,2025-10-17 15:58:13.243063,122052338.04,673,672.01,61026169.02,0
2025-10-17 15:58:13.243063,90929.81,91115.82,90299.12,90914.68,1223.6,2025-10-17 16:58:13.243063,111243076.88,655,611.8,55621538.44,0
2025-10-17 16:58:13.243063,92051.34,92676.91,91431.07,92255.93,2022.76,2025-10-17 17:58:13.243063,186611837.36,821,1011.38,93305918.68,0
2025-10-17 17:58:13.243063,92143.9,92494.36,91904.27,92116.22,1765.67,2025-10-17 18:58:13.243063,162646405.11,304,882.83,81323202.55,0
2025-10-17 18:58:13.243063,91960.47,92754.2,91526.51,92270.3,1487.79,2025-10-17 19:58:13.243063,137278959.69,321,743.9,68639479.84,0
2025-10-17 19:58:13.243063,87967.51,88688.85,87888.28,88592.04,1268.67,2025-10-17 20:58:13.243063,112393833.33,869,634.33,56196916.66,0
2025-10-17 20:58:13.243063,90512.96,90537.08,89346.56,90224.48,1068.7,2025-10-17 21:58:13.243063,96422710.31,136,534.35,48211355.16,0
2025-10-17 21:58:13.243063,90554.81,91499.35,90448.98,90858.74,1671.04,2025-10-17 22:58:13.243063,151828491.59,128,835.52,75914245.79,0
2025-10-17 22:58:13.243063,92671.92,93487.9,92552.88,92681.39,916.67,2025-10-17 23:58:13.243063,84958225.91,964,458.33,42479112.95,0
2025-10-17 23:58:13.243063,87141.24,87927.36,86622.3,87322.07,1585.3,2025-10-18 00:58:13.243063,138432071.13,311,792.65,69216035.57,0
2025-10-18 00:58:13.243063,91069.43,91415.32,90475.99,90978.03,1256.49,2025-10-18 01:58:13.243063,114312880.51,953,628.24,57156440.26,0
2025-10-18 01:58:13.243063,89872.27,90887.16,89856.97,90733.14,1254.57,2025-10-18 02:58:13.243063,113831421.87,400,627.29,56915710.94,0
2025-10-18 02:58:13.243063,92635.9,93169.76,92223.88,92753.19,1372.13,2025-10-18 03:58:13.243063,127269309.32,759,686.06,63634654.66,0
2025-10-18 03:58:13.243063,90421.4,91456.38,90076.48,90833.37,1707.02,2025-10-18 04:58:13.243063,155054814.71,626,853.51,77527407.35,0
2025-10-18 04:58:13.243063,91755.64,92295.66,91508.7,91955.66,800.83,2025-10-18 05:58:13.243063,73641065.61,292,400.42,36820532.81,0
2025-10-18 05:58:13.243063,89881.63,90122.5,89412.56,90027.51,2329.74,2025-10-18 06:58:13.243063,209740707.67,756,1164.87,104870353.84,0
2025-10-18 06:58:13.243063,88845.34,88959.66,88127.17,88913.38,1309.15,2025-10-18 07:58:13.243063,116401063.98,627,654.58,58200531.99,0
2025-10-18 07:58:13.243063,93095.26,93227.11,91834.48,92325.93,864.27,2025-10-18 08:58:13.243063,79794300.65,271,432.13,39897150.33,0
2025-10-18 08:58:13.243063,92215.14,92388.49,91445.19,91983.07,2056.01,2025-10-18 09:58:13.243063,189118316.19,449,1028.01,94559158.09,0
2025-10-18 09:58:13.243063,92125.9,92436.08,91652.05,92392.27,833.31,2025-10-18 10:58:13.243063,76991060.8,545,416.65,38495530.4,0
2025-10-18 10:58:13.243063,93995.51,94707.1,93285.0,94009.26,1125.45,2025-10-18 11:58:13.243063,105803056.99,976,562.73,52901528.5,0
2025-10-18 11:58:13.243063,94848.38,95580.5,94563.01,94950.63,1756.54,2025-10-18 12:58:13.243063,166784364.04,317,878.27,83392182.02,0
2025-10-18 12:58:13.243063,94934.9,95409.32,94741.13,95245.78,1488.22,2025-10-18 13:58:13.243063,141746928.57,206,744.11,70873464.29,0
2025-10-18 13:58:13.243063,95678.91,96578.94,95678.7,95950.52,741.49,2025-10-18 14:58:13.243063,71146217.25,940,370.74,35573108.62,0
2025-10-18 14:58:13.243063,101199.21,101444.61,100337.35,100572.29,2093.41,2025-10-18 15:58:13.243063,210538739.84,973,1046.7,105269369.92,0
2025-10-18 15:58:13.243063,99849.16,100841.8,99781.82,100466.45,1105.89,2025-10-18 16:58:13.243063,111104638.53,967,552.94,55552319.27,0
2025-10-18 16:58:13.243063,100690.48,101424.3,100590.16,100880.58,1619.4,2025-10-18 17:58:13.243063,163366142.53,680,809.7,81683071.26,0
2025-10-18 17:58:13.243063,102061.21,103395.67,102030.91,103010.48,1157.34,2025-10-18 18:58:13.243063,119218087.04,928,578.67,59609043.52,0
2025-10-18 18:58:13.243063,105355.21,105636.33,105032.77,105298.39,2121.21,2025-10-18 19:58:13.243063,223360126.85,192,1060.61,111680063.42,0
2025-10-18 19:58:13.243063,107291.24,108825.43,106951.61,107808.77,1941.84,2025-10-18 20:58:13.243063,209346895.45,446,970.92,104673447.72,0
2025-10-18 20:58:13.243063,109587.88,109636.06,108341.44,109196.76,778.82,2025-10-18 21:58:13.243063,85044241.81,478,389.41,42522120.91,0
2025-10-18 21:58:13.243063,106642.11,107224.66,106309.87,106711.44,710.05,2025-10-18 22:58:13.243063,75770251.52,716,355.02,37885125.76,0
2025-10-18 22:58:13.243063,110561.03,110688.97,109993.54,110208.22,2262.17,2025-10-18 23:58:13.243063,249309354.15,537,1131.08,124654677.08,0
2025-10-18 23:58:13.243063,107295.96,108013.92,107005.33,107692.51,1048.96,2025-10-19 00:58:13.243063,112964748.6,757,524.48,56482374.3,0
2025-10-19 00:58:13.243063,108253.42,108398.81,108252.42,108355.11,774.29,2025-10-19 01:58:13.243063,83898663.84,162,387.15,41949331.92,0
2025-10-19 01:58:13.243063,106627.76,107794.19,106423.1,106731.35,990.59,2025-10-19 02:58:13.243063,105727414.75,942,495.3,52863707.37,0
2025-10-19 02:58:13.243063,107040.19,107159.63,106216.2,106605.12,1105.41,2025-10-19 03:58:13.243063,117842036.94,401,552.7,58921018.47,0
2025-10-19 03:58:13.243063,107110.13,107539.18,106911.29,107316.73,1617.15,2025-10-19 04:58:13.243063,173547226.14,360,808.57,86773613.07,0
2025-10-19 04:58:13.243063,108078.91,108640.68,107946.03,108017.2,1183.63,2025-10-19 05:58:13.243063,127852566.57,943,591.82,63926283.29,0
2025-10-19 05:58:13.243063,108505.43,109350.48,108216.06,108939.5,749.51,2025-10-19 06:58:13.243063,81651507.34,152,374.76,40825753.67,0
2025-10-19 06:58:13.243063,112379.64,112809.82,112289.02,112466.33,2172.44,2025-10-19 07:58:13.243063,244326916.31,114,1086.22,122163458.15,0
2025-10-19 07:58:13.243063,113605.9,114130.83,113067.04,113497.72,1467.52,2025-10-19 08:58:13.243063,166560392.92,382,733.76,83280196.46,0
2025-10-19 08:58:13.243063,113138.64,113288.19,112126.44,112954.85,826.61,2025-10-19 09:58:13.243063,93369073.12,187,413.3,46684536.56,0
2025-10-19 09:58:13.243063,115533.27,116177.87,114741.23,115144.11,1240.75,2025-10-19 10:58:13.243063,142865289.49,213,620.38,71432644.74,0
2025-10-19 10:58:13.243063,117542.44,118589.63,117275.72,117894.84,1459.17,2025-10-19 11:58:13.243063,172029066.25,817,729.59,86014533.13,0
2025-10-19 11:58:13.243063,115333.81,115691.11,114900.59,115012.05,1934.12,2025-10-19 12:58:13.243063,222447138.77,813,967.06,111223569.39,0
2025-10-19 12:58:13.243063,116866.26,117130.0,116220.03,116397.72,1698.66,2025-10-19 13:58:13.243063,197720382.29,121,849.33,98860191.14,0
2025-10-19 13:58:13.243063,118237.09,118527.69,117648.64,118041.66,940.61,2025-10-19 14:58:13.243063,111031133.92,631,470.3,55515566.96,0
2025-10-19 14:58:13.243063,118264.91,118422.62,116414.73,117350.96,2082.9,2025-10-19 15:58:13.243063,244430067.02,109,1041.45,122215033.51,0
2025-10-19 15:58:13.243063,121167.46,121342.48,120093.66,120591.51,1120.1,2025-10-19 16:58:13.243063,135074236.9,982,560.05,67537118.45,0
2025-10-19 16:58:13.243063,119432.34,120979.59,119287.5,120241.66,797.68,2025-10-19 17:58:13.243063,95913869.0,782,398.84,47956934.5,0
2025-10-19 17:58:13.243063,119584.99,120582.18,119570.88,120555.67,1524.48,2025-10-19 18:58:13.243063,183784372.83,428,762.24,91892186.41,0
2025-10-19 18:58:13.243063,119852.18,120885.15,119314.15,120150.43,684.19,2025-10-19 19:58:13.243063,82206264.14,162,342.1,41103132.07,0
2025-10-19 19:58:13.243063,120563.95,120907.79,119574.06,120199.88,1269.81,2025-10-19 20:58:13.243063,152630791.09,480,634.9,76315395.55,0
2025-10-19 20:58:13.243063,117712.86,118044.52,117545.37,117576.46,2392.69,2025-10-19 21:58:13.243063,281323988.4,886,1196.34,140661994.2,0
2025-10-19 21:58:13.243063,114418.11,114578.05,113530.62,114201.9,1495.39,2025-10-19 22:58:13.243063,170776596.66,116,747.7,85388298.33,0
2025-10-19 22:58:13.243063,117921.98,117943.04,117253.7,117855.23,2032.4,2025-10-19 23:58:13.243063,239529257.03,163,1016.2,119764628.51,0
2025-10-19 23:58:13.243063,115913.55,116090.05,114976.9,115870.64,1666.76,2025-10-20 00:58:13.243063,193128601.74,679,833.38,96564300.87,0
2025-10-20 00:58:13.243063,113410.88,113616.95,112643.67,113584.76,1063.85,2025-10-20 01:58:13.243063,120836582.12,737,531.92,60418291.06,0
2025-10-20 01:58:13.243063,108716.23,108937.83,108660.43,108704.27,1097.91,2025-10-20 02:58:13.243063,119347689.46,403,548.96,59673844.73,0
2025-10-20 02:58:13.243063,107254.51,107775.09,106780.19,107325.98,1020.89,2025-10-20 03:58:13.243063,109567733.28,126,510.44,54783866.64,0
2025-10-20 03:58:13.243063,104395.51,105128.99,104083.14,104496.68,2275.03,2025-10-20 04:58:13.243063,237733328.63,772,1137.52,118866664.32,0
2025-10-20 04:58:13.243063,107595.73,108864.69,107404.55,107938.83,2053.04,2025-10-20 05:58:13.243063,221602721.55,285,1026.52,110801360.77,0
2025-10-20 05:58:13.243063,110518.13,110615.52,110058.01,110129.59,828.73,2025-10-20 06:58:13.243063,91268214.86,912,414.37,45634107.43,0
2025-10-20 06:58:13.243063,109194.68,109563.66,108120.24,108624.89,1624.43,2025-10-20 07:58:13.243063,176454065.29,822,812.22,88227032.65,0
2025-10-20 07:58:13.243063,113276.32,114019.39,112637.05,113529.17,2774.44,2025-10-20 08:58:13.243063,314980229.46,537,1387.22,157490114.73,0
2025-10-20 08:58:13.243063,116047.55,116305.27,114860.83,115769.7,1594.56,2025-10-20 09:58:13.243063,184601205.97,261,797.28,92300602.98,0
2025-10-20 09:58:13.243063,115159.25,115567.22,113915.6,115029.17,1826.56,2025-10-20 10:58:13.243063,210107398.47,129,913.28,105053699.23,0
2025-10-20 10:58:13.243063,109594.88,109801.9,108583.88,109290.58,860.22,2025-10-20 11:58:13.243063,94014333.33,867,430.11,47007166.66,0
2025-10-20 11:58:13.243063,114353.96,114935.95,114083.53,114309.07,1346.68,2025-10-20 12:58:13.243063,153937379.5,577,673.34,76968689.75,0
2025-10-20 12:58:13.243063,111157.37,111201.14,110967.49,111143.69,892.44,2025-10-20 13:58:13.243063,99189429.31,310,446.22,49594714.66,0
2025-10-20 13:58:13.243063,107738.04,107984.65,106941.4,107497.29,1555.18,2025-10-20 14:58:13.243063,167177592.67,810,777.59,83588796.33,0
2025-10-20 14:58:13.243063,109707.88,110384.88,109582.43,109706.51,1393.03,2025-10-20 15:58:13.243063,152824738.31,457,696.52,76412369.15,0
2025-10-20 15:58:13.243063,114993.82,115926.22,114402.36,115070.62,1125.86,2025-10-20 16:58:13.243063,129552904.8,304,562.93,64776452.4,0
2025-10-20 16:58:13.243063,118375.46,118948.54,117767.11,118267.91,966.08,2025-10-20 17:58:13.243063,114256104.89,696,483.04,57128052.44,0
2025-10-20 17:58:13.243063,119957.92,120633.33,119305.05,119613.58,2186.68,2025-10-20 18:58:13.243063,261556364.77,399,1093.34,130778182.38,0
2025-10-20 18:58:13.243063,121441.85,121768.65,120939.18,121048.36,710.55,2025-10-20 19:58:13.243063,86010934.62,963,355.28,43005467.31,0
2025-10-20 19:58:13.243063,123459.84,124007.72,122156.12,123126.55,1622.3,2025-10-20 20:58:13.243063,199748806.7,504,811.15,99874403.35,0
2025-10-20 20:58:13.243063,124944.02,126080.78,123811.63,125007.75,2187.18,2025-10-20 21:58:13.243063,273414864.14,624,1093.59,136707432.07,0
2025-10-20 21:58:13.243063,125413.13,126400.15,125151.88,125723.27,534.52,2025-10-20 22:58:13.243063,67201351.6,317,267.26,33600675.8,0
2025-10-20 22:58:13.243063,126021.86,126640.1,125519.11,125997.86,2014.02,2025-10-20 23:58:13.243063,253762049.19,415,1007.01,126881024.59,0
2025-10-20 23:58:13.243063,125720.04,126421.81,125684.69,125852.72,1682.27,2025-10-21 00:58:13.243063,211718394.04,613,841.14,105859197.02,0
2025-10-21 00:58:13.243063,124427.24,124910.57,123781.76,123967.54,1012.35,2025-10-21 01:58:13.243063,125498653.95,305,506.18,62749326.98,0
2025-10-21 01:58:13.243063,123177.44,123298.25,123123.35,123284.04,712.55,2025-10-21 02:58:13.243063,87846268.94,987,356.28,43923134.47,0
2025-10-21 02:58:13.243063,119070.93,119489.73,118966.84,119122.08,1847.96,2025-10-21 03:58:13.243063,220132342.17,157,923.98,110066171.08,0
2025-10-21 03:58:13.243063,118291.59,119925.14,117756.48,118899.7,1197.08,2025-10-21 04:58:13.243063,142332503.32,119,598.54,71166251.66,0
2025-10-21 04:58:13.243063,116410.24,117307.55,116078.26,116560.73,969.65,2025-10-21 05:58:13.243063,113022846.29,688,484.82,56511423.14,0
2025-10-21 05:58:13.243063,114262.98,114474.17,113794.87,113999.68,1643.7,2025-10-21 06:58:13.243063,187381514.43,872,821.85,93690757.22,0
2025-10-21 06:58:13.243063,114218.27,114555.66,113522.27,114421.24,697.39,2025-10-21 07:58:13.243063,79795688.16,725,348.69,39897844.08,0
2025-10-21 07:58:13.243063,116737.64,118137.51,116506.7,117618.17,1873.36,2025-10-21 08:58:13.243063,220341446.57,443,936.68,110170723.29,0
2025-10-21 08:58:13.243063,120878.03,120936.32,119394.87,119790.15,2194.27,2025-10-21 09:58:13.243063,262851635.06,343,1097.13,131425817.53,0
2025-10-21 09:58:13.243063,115411.72,116971.95,114884.23,116039.52,1516.85,2025-10-21 10:58:13.243063,176014347.89,568,758.42,88007173.95,0
2025-10-21 10:58:13.243063,113814.72,114089.9,113737.04,113754.4,1104.65,2025-10-21 11:58:13.243063,125658693.55,499,552.32,62829346.78,0
2025-10-21 11:58:13.243063,115747.24,116104.44,114893.96,115906.12,746.55,2025-10-21 12:58:13.243063,86529930.13,685,373.28,43264965.06,0
2025-10-21 12:58:13.243063,112559.06,114383.0,112553.53,113640.18,1042.35,2025-10-21 13:58:13.243063,118453146.88,935,521.18,59226573.44,0
2025-10-21 13:58:13.243063,113757.62,114195.62,112325.72,113141.0,665.22,2025-10-21 14:58:13.243063,75263152.91,562,332.61,37631576.46,0
2025-10-21 14:58:13.243063,114572.33,114661.91,114189.67,114396.98,780.55,2025-10-21 15:58:13.243063,89292378.45,521,390.27,44646189.22,0
2025-10-21 15:58:13.243063,113218.16,113245.93,111984.42,112192.91,2375.12,2025-10-21 16:58:13.243063,266471504.14,600,1187.56,133235752.07,0
2025-10-21 16:58:13.243063,112317.23,112631.88,112085.14,112440.58,985.27,2025-10-21 17:58:13.243063,110783924.23,352,492.63,55391962.11,0
2025-10-21 17:58:13.243063,110187.43,110515.97,109283.99,109451.85,633.68,2025-10-21 18:58:13.243063,69357618.29,636,316.84,34678809.15,0
2025-10-21 18:58:13.243063,108076.53,109136.94,107834.99,108146.38,1653.75,2025-10-21 19:58:13.243063,178846927.22,741,826.87,89423463.61,0
2025-10-21 19:58:13.243063,108777.82,109597.77,108501.28,108848.86,2059.5,2025-10-21 20:58:13.243063,224173777.44,930,1029.75,112086888.72,0
2025-10-21 20:58:13.243063,105121.41,105873.8,104500.01,105391.83,1497.56,2025-10-21 21:58:13.243063,157830697.82,241,748.78,78915348.91,0
2025-10-21 21:58:13.243063,105782.44,106784.22,105759.38,106330.82,1270.07,2025-10-21 22:58:13.243063,135047509.75,803,635.03,67523754.88,0
2025-10-21 22:58:13.243063,106896.13,107022.58,105624.52,106299.69,528.59,2025-10-21 23:58:13.243063,56189056.78,601,264.3,28094528.39,0
2025-10-21 23:58:13.243063,107365.62,108331.19,106903.06,107484.91,782.91,2025-10-22 00:58:13.243063,84151261.81,898,391.46,42075630.9,0
2025-10-22 00:58:13.243063,107882.12,108485.32,107028.84,107977.01,1580.48,2025-10-22 01:58:13.243063,170655413.58,823,790.24,85327706.79,0
2025-10-22 01:58:13.243063,111094.53,111664.95,110492.14,110933.72,2171.33,2025-10-22 02:58:13.243063,240873375.3,436,1085.66,120436687.65,0
2025-10-22 02:58:13.243063,111608.36,111654.32,111116.22,111222.65,653.13,2025-10-22 03:58:13.243063,72643232.15,683,326.57,36321616.07,0
2025-10-22 03:58:13.243063,110444.88,110734.24,109831.26,110278.57,651.62,2025-10-22 04:58:13.243063,71860126.25,634,325.81,35930063.13,0
2025-10-22 04:58:13.243063,109945.38,111412.89,109643.67,110559.34,1893.13,2025-10-22 05:58:13.243063,209303210.4,690,946.57,104651605.2,0
2025-10-22 05:58:13.243063,112057.59,112757.39,111229.32,111771.73,2084.56,2025-10-22 06:58:13.243063,232994793.01,909,1042.28,116497396.51,0
2025-10-22 06:58:13.243063,111902.96,112393.59,111585.08,111892.13,1093.3,2025-10-22 07:58:13.243063,122331440.95,358,546.65,61165720.48,0
2025-10-22 07:58:13.243063,111118.2,112294.95,111029.82,111994.16,1530.24,2025-10-22 08:58:13.243063,171378381.92,255,765.12,85689190.96,0
2025-10-22 08:58:13.243063,110486.07,110813.42,110365.01,110432.98,1883.01,2025-10-22 09:58:13.243063,207945923.47,896,941.5,103972961.73,0
2025-10-22 09:58:13.243063,108825.86,109221.32,108474.72,108979.9,2048.57,2025-10-22 10:58:13.243063,223253039.45,786,1024.29,111626519.72,0
2025-10-22 10:58:13.243063,106285.77,106477.2,105223.13,105933.68,658.07,2025-10-22 11:58:13.243063,69711613.7,462,329.03,34855806.85,0
2025-10-22 11:58:13.243063,109819.97,110645.86,108839.29,109651.05,1748.72,2025-10-22 12:58:13.243063,191748449.88,412,874.36,95874224.94,0
2025-10-22 12:58:13.243063,106759.44,107490.82,106233.37,106934.2,1960.54,2025-10-22 13:58:13.243063,209648508.09,875,980.27,104824254.04,0
2025-10-22 13:58:13.243063,105247.64,105626.12,104986.77,105462.99,1741.86,2025-10-22 14:58:13.243063,183701858.71,324,870.93,91850929.35,0
2025-10-22 14:58:13.243063,103705.74,104623.82,103046.01,103958.23,2132.84,2025-10-22 15:58:13.243063,221726458.93,993,1066.42,110863229.46,0
2025-10-22 15:58:13.243063,105923.79,105941.6,105582.68,105829.32,2286.21,2025-10-22 16:58:13.243063,241948121.74,187,1143.11,120974060.87,0
2025-10-22 16:58:13.243063,105230.66,105231.4,105046.11,105215.62,814.65,2025-10-22 17:58:13.243063,85714073.95,552,407.33,42857036.97,0
2025-10-22 17:58:13.243063,108396.2,108766.81,107829.77,107851.78,1144.92,2025-10-22 18:58:13.243063,123482174.36,876,572.46,61741087.18,0
2025-10-22 18:58:13.243063,106375.11,106711.45,105679.04,106409.82,943.51,2025-10-22 19:58:13.243063,100398652.31,131,471.75,50199326.15,0
2025-10-22 19:58:13.243063,107309.39,107452.17,106704.74,107014.21,1797.14,2025-10-22 20:58:13.243063,192319023.3,511,898.57,96159511.65,0
2025-10-22 20:58:13.243063,105655.08,105875.31,104601.13,105237.03,1326.41,2025-10-22 21:58:13.243063,139587263.33,347,663.2,69793631.66,0
2025-10-22 21:58:13.243063,109569.0,110053.45,109174.0,109762.54,1659.09,2025-10-22 22:58:13.243063,182106335.59,182,829.55,91053167.79,0
2025-10-22 22:58:13.243063,107134.17,107936.54,106937.39,107166.44,1383.84,2025-10-22 23:58:13.243063,148300727.82,305,691.92,74150363.91,0
2025-10-22 23:58:13.243063,107903.1,108470.84,107440.61,107841.21,1387.97,2025-10-23 00:58:13.243063,149680321.07,283,693.98,74840160.54,0
2025-10-23 00:58:13.243063,108748.19,109389.04,108257.35,109218.93,1260.99,2025-10-23 01:58:13.243063,137723860.19,132,630.49,68861930.09,0
2025-10-23 01:58:13.243063,110170.99,110682.19,109523.42,110133.75,1691.26,2025-10-23 02:58:13.243063,186264571.91,259,845.63,93132285.96,0
2025-10-23 02:58:13.243063,109951.79,110013.42,108846.97,109736.64,729.28,2025-10-23 03:58:13.243063,80028731.83,547,364.64,40014365.91,0
2025-10-23 03:58:13.243063,109494.65,109697.13,109396.93,109462.69,733.39,2025-10-23 04:58:13.243063,80279285.1,738,366.7,40139642.55,0
2025-10-23 04:58:13.243063,109418.81,110154.35,109411.95,109569.55,1728.95,2025-10-23 05:58:13.243063,189440370.77,258,864.48,94720185.38,0
2025-10-23 05:58:13.243063,109493.57,109920.71,108890.25,109258.37,1001.13,2025-10-23 06:58:13.243063,109381573.88,178,500.56,54690786.94,0
2025-10-23 06:58:13.243063,111362.01,111623.84,111166.08,111375.53,1775.65,2025-10-23 07:58:13.243063,197764270.98,337,887.83,98882135.49,0
2025-10-23 07:58:13.243063,116081.18,116324.67,115707.05,116310.63,2805.84,2025-10-23 08:58:13.243063,326348617.59,630,1402.92,163174308.8,0
2025-10-23 08:58:13.243063,115480.76,115567.38,114365.86,115025.42,1935.12,2025-10-23 09:58:13.243063,222587757.81,390,967.56,111293878.9,0
2025-10-23 09:58:13.243063,111873.95,112151.13,111591.83,111885.68,2057.2,2025-10-23 10:58:13.243063,230171072.33,552,1028.6,115085536.17,0
2025-10-23 10:58:13.243063,111603.53,111775.04,110891.08,111699.31,949.81,2025-10-23 11:58:13.243063,106092902.01,697,474.9,53046451.0,0
2025-10-23 11:58:13.243063,117735.43,117974.65,116429.04,117473.52,1954.05,2025-10-23 12:58:13.243063,229548617.84,722,977.02,114774308.92,0
2025-10-23 12:58:13.243063,115523.4,116618.18,115024.02,115597.06,1890.95,2025-10-23 13:58:13.243063,218587892.59,298,945.47,109293946.29,0
2025-10-23 13:58:13.243063,119449.36,119862.06,118364.5,119398.16,1469.3,2025-10-23 14:58:13.243063,175431944.77,293,734.65,87715972.39,0
2025-10-23 14:58:13.243063,123204.86,123855.71,123065.76,123416.39,2158.51,2025-10-23 15:58:13.243063,266395691.99,326,1079.26,133197845.99,0
2025-10-23 15:58:13.243063,122598.28,122616.66,121591.3,122062.29,1205.86,2025-10-23 16:58:13.243063,147190250.37,171,602.93,73595125.19,0
2025-10-23 16:58:13.243063,123237.78,123574.43,122734.16,123463.52,1257.64,2025-10-23 17:58:13.243063,155273280.25,488,628.82,77636640.12,0
2025-10-23 17:58:13.243063,127205.36,127565.59,126838.24,127496.82,960.95,2025-10-23 18:58:13.243063,122517516.63,193,480.47,61258758.32,0
2025-10-23 18:58:13.243063,126588.27,126699.19,126414.98,126542.82,854.19,2025-10-23 19:58:13.243063,108091565.99,326,427.09,54045783.0,0
2025-10-23 19:58:13.243063,126051.69,126259.01,124832.98,126040.24,879.33,2025-10-23 20:58:13.243063,110831195.26,394,439.67,55415597.63,0
2025-10-23 20:58:13.243063,123990.88,124848.04,123973.73,124586.54,1680.87,2025-10-23 21:58:13.243063,209413736.53,570,840.43,104706868.27,0
2025-10-23 21:58:13.243063,122913.28,123167.47,121869.83,122070.5,2028.82,2025-10-23 22:58:13.243063,247659510.01,214,1014.41,123829755.01,0
2025-10-23 22:58:13.243063,120467.08,120977.81,120292.52,120497.55,1010.18,2025-10-23 23:58:13.243063,121723990.43,600,505.09,60861995.22,0
2025-10-23 23:58:13.243063,116647.73,118043.62,116445.81,117559.97,2438.49,2025-10-24 00:58:13.243063,286669276.55,307,1219.25,143334638.28,0
2025-10-24 00:58:13.243063,117440.22,118561.16,117253.06,117651.86,1800.8,2025-10-24 01:58:13.243063,211867578.88,377,900.4,105933789.44,0
2025-10-24 01:58:13.243063,115865.29,116615.15,115195.62,115851.85,1434.01,2025-10-24 02:58:13.243063,166133073.93,759,717.01,83066536.97,0
